id,category,keywords
56709,Genetic_Algorithms,"['word_94', 'word_217', 'word_250', 'word_399', 'word_488', 'word_496', 'word_508', 'word_510', 'word_584', 'word_605', 'word_715', 'word_755', 'word_757', 'word_822', 'word_1042', 'word_1050', 'word_1076', 'word_1119', 'word_1264', 'word_1304', 'word_1340', 'word_1356']"
1128945,Genetic_Algorithms,"['word_62', 'word_429', 'word_755', 'word_764', 'word_835', 'word_1076', 'word_1198']"
19697,Neural_Networks,"['word_20', 'word_40', 'word_62', 'word_64', 'word_82', 'word_129', 'word_230', 'word_262', 'word_331', 'word_624', 'word_736', 'word_759', 'word_761', 'word_775', 'word_856', 'word_970', 'word_974', 'word_1157', 'word_1264', 'word_1329', 'word_1361']"
107177,Theory,"['word_133', 'word_404', 'word_410', 'word_471', 'word_641', 'word_676', 'word_755', 'word_811', 'word_839', 'word_1100', 'word_1119', 'word_1180', 'word_1189', 'word_1258', 'word_1260', 'word_1264', 'word_1290', 'word_1358', 'word_1390', 'word_1392']"
1131165,Probabilistic_Methods,"['word_59', 'word_132', 'word_293', 'word_649', 'word_822', 'word_1210', 'word_1382', 'word_1413', 'word_1415']"
1128959,Genetic_Algorithms,"['word_9', 'word_115', 'word_141', 'word_469', 'word_471', 'word_496', 'word_508', 'word_515', 'word_700', 'word_703', 'word_733', 'word_750', 'word_1050', 'word_1152', 'word_1171', 'word_1178', 'word_1248', 'word_1250', 'word_1354', 'word_1382', 'word_1399']"
152219,Neural_Networks,"['word_87', 'word_99', 'word_352', 'word_379', 'word_389', 'word_394', 'word_422', 'word_497', 'word_565', 'word_667', 'word_694', 'word_775', 'word_1051', 'word_1074', 'word_1120', 'word_1145', 'word_1206', 'word_1216', 'word_1231', 'word_1300']"
184918,Neural_Networks,"['word_46', 'word_74', 'word_86', 'word_89', 'word_129', 'word_131', 'word_158', 'word_232', 'word_262', 'word_561', 'word_648', 'word_716', 'word_756', 'word_775', 'word_813', 'word_1051', 'word_1072', 'word_1353', 'word_1393']"
16008,Probabilistic_Methods,"['word_510', 'word_662', 'word_827', 'word_1080', 'word_1210']"
1122425,Reinforcement_Learning,"['word_39', 'word_122', 'word_430', 'word_508', 'word_582', 'word_592', 'word_745', 'word_782', 'word_875', 'word_916', 'word_1005', 'word_1076', 'word_1119', 'word_1132', 'word_1177', 'word_1264', 'word_1390', 'word_1421']"
928873,Neural_Networks,"['word_20', 'word_68', 'word_423', 'word_620', 'word_775', 'word_861', 'word_878', 'word_932', 'word_938', 'word_1065', 'word_1076', 'word_1077', 'word_1172', 'word_1188', 'word_1210', 'word_1304', 'word_1321', 'word_1382', 'word_1424', 'word_1428']"
206259,Reinforcement_Learning,"['word_3', 'word_4', 'word_60', 'word_188', 'word_251', 'word_285', 'word_302', 'word_360', 'word_508', 'word_589', 'word_613', 'word_624', 'word_649', 'word_676', 'word_830', 'word_860', 'word_875', 'word_1260', 'word_1327', 'word_1410']"
714748,Probabilistic_Methods,"['word_96', 'word_865', 'word_1195']"
1131189,Probabilistic_Methods,"['word_103', 'word_173', 'word_403', 'word_476', 'word_592', 'word_620', 'word_648', 'word_649', 'word_683', 'word_686', 'word_813', 'word_822', 'word_972', 'word_1065', 'word_1144', 'word_1232', 'word_1234', 'word_1255', 'word_1382', 'word_1390', 'word_1413', 'word_1415']"
217115,Theory,"['word_371', 'word_443', 'word_616', 'word_698', 'word_726', 'word_829', 'word_841', 'word_861', 'word_940', 'word_972', 'word_1023', 'word_1060', 'word_1077', 'word_1124', 'word_1178', 'word_1180', 'word_1199', 'word_1210', 'word_1264', 'word_1329']"
560936,Neural_Networks,"['word_704', 'word_755', 'word_913', 'word_1413', 'word_1415']"
1131198,Genetic_Algorithms,"['word_369', 'word_379', 'word_778', 'word_795', 'word_912', 'word_1024', 'word_1132', 'word_1159', 'word_1165', 'word_1178', 'word_1199', 'word_1231', 'word_1354']"
1128985,Genetic_Algorithms,"['word_268', 'word_300', 'word_625', 'word_667', 'word_878']"
466170,Neural_Networks,"['word_5', 'word_9', 'word_27', 'word_82', 'word_133', 'word_225', 'word_397', 'word_571', 'word_674', 'word_817', 'word_916', 'word_1044', 'word_1076', 'word_1204', 'word_1210', 'word_1261', 'word_1267', 'word_1306', 'word_1382']"
429805,Case_Based,"['word_235', 'word_343', 'word_462', 'word_499', 'word_506', 'word_538', 'word_699', 'word_726', 'word_1026', 'word_1132', 'word_1139', 'word_1178', 'word_1264', 'word_1300', 'word_1309', 'word_1321', 'word_1329', 'word_1344', 'word_1382', 'word_1390']"
561674,Neural_Networks,"['word_74', 'word_541', 'word_544', 'word_694', 'word_695', 'word_725', 'word_775', 'word_914', 'word_986', 'word_1076', 'word_1145', 'word_1209', 'word_1210', 'word_1211', 'word_1255', 'word_1259', 'word_1286', 'word_1333', 'word_1384']"
654177,Case_Based,"['word_3', 'word_227', 'word_336', 'word_386', 'word_515', 'word_563', 'word_702', 'word_724', 'word_764', 'word_1072', 'word_1086', 'word_1120', 'word_1135', 'word_1171', 'word_1172', 'word_1231', 'word_1263', 'word_1264', 'word_1267', 'word_1302', 'word_1344']"
95225,Theory,"['word_248', 'word_340', 'word_381', 'word_382', 'word_474', 'word_480', 'word_490', 'word_508', 'word_724', 'word_731', 'word_756', 'word_809', 'word_959', 'word_1074', 'word_1091', 'word_1212', 'word_1264', 'word_1329', 'word_1353', 'word_1426']"
37884,Probabilistic_Methods,"['word_154', 'word_206', 'word_337', 'word_376', 'word_457', 'word_495', 'word_648', 'word_649', 'word_724', 'word_784', 'word_875', 'word_959', 'word_980', 'word_1145', 'word_1154', 'word_1210', 'word_1256', 'word_1260', 'word_1282', 'word_1302', 'word_1333', 'word_1346', 'word_1356']"
37888,Probabilistic_Methods,"['word_20', 'word_78', 'word_103', 'word_262', 'word_293', 'word_336', 'word_337', 'word_475', 'word_508', 'word_549', 'word_731', 'word_914', 'word_934', 'word_1082', 'word_1142', 'word_1176', 'word_1309', 'word_1332', 'word_1350', 'word_1382', 'word_1412']"
1128997,Genetic_Algorithms,"['word_90', 'word_98', 'word_284', 'word_314', 'word_368', 'word_371', 'word_387', 'word_549', 'word_726', 'word_776', 'word_860', 'word_890', 'word_938', 'word_987', 'word_1067', 'word_1074', 'word_1152', 'word_1171', 'word_1176', 'word_1197', 'word_1350', 'word_1360', 'word_1424']"
545647,Theory,"['word_84', 'word_113', 'word_246', 'word_339', 'word_380', 'word_726', 'word_736', 'word_970', 'word_1036', 'word_1076', 'word_1160', 'word_1262', 'word_1264', 'word_1309', 'word_1334', 'word_1337', 'word_1385', 'word_1387']"
42207,Theory,"['word_88', 'word_133', 'word_207', 'word_212', 'word_331', 'word_339', 'word_340', 'word_435', 'word_490', 'word_508', 'word_554', 'word_696', 'word_702', 'word_757', 'word_877', 'word_927', 'word_945', 'word_1160', 'word_1212', 'word_1264', 'word_1282']"
42209,Theory,"['word_1212', 'word_1264']"
82920,Genetic_Algorithms,"['word_297', 'word_369', 'word_1208']"
128202,Theory,"['word_203', 'word_256', 'word_350', 'word_399', 'word_448', 'word_508', 'word_589', 'word_730', 'word_875', 'word_919', 'word_932', 'word_997', 'word_1175', 'word_1264', 'word_1293', 'word_1315', 'word_1337']"
128203,Theory,"['word_212', 'word_371', 'word_379', 'word_399', 'word_409', 'word_429', 'word_508', 'word_689', 'word_694', 'word_730', 'word_1157', 'word_1225', 'word_1258', 'word_1264', 'word_1273', 'word_1337', 'word_1410', 'word_1424']"
1102873,Neural_Networks,"['word_19', 'word_20', 'word_45', 'word_79', 'word_89', 'word_177', 'word_260', 'word_368', 'word_723', 'word_724', 'word_761', 'word_979', 'word_998', 'word_1025', 'word_1103', 'word_1175', 'word_1178', 'word_1210', 'word_1333', 'word_1353', 'word_1400', 'word_1424']"
42221,Theory,"['word_53', 'word_279', 'word_381', 'word_1019', 'word_1337']"
1107171,Case_Based,"['word_5', 'word_41', 'word_188', 'word_204', 'word_267', 'word_458', 'word_461', 'word_538', 'word_667', 'word_724', 'word_729', 'word_751', 'word_759', 'word_774', 'word_805', 'word_811', 'word_912', 'word_1193', 'word_1211', 'word_1264']"
1133338,Genetic_Algorithms,"['word_129', 'word_496', 'word_508', 'word_655', 'word_883', 'word_922', 'word_1036', 'word_1077', 'word_1150', 'word_1178', 'word_1267', 'word_1315', 'word_1329', 'word_1392', 'word_1395', 'word_1428']"
67633,Case_Based,"['word_81', 'word_95', 'word_124', 'word_188', 'word_235', 'word_376', 'word_538', 'word_606', 'word_625', 'word_671', 'word_724', 'word_751', 'word_759', 'word_786', 'word_1173', 'word_1300', 'word_1329', 'word_1391', 'word_1393']"
48781,Genetic_Algorithms,"['word_28', 'word_94', 'word_100', 'word_156', 'word_215', 'word_331', 'word_456', 'word_620', 'word_622', 'word_648', 'word_702', 'word_1178', 'word_1263', 'word_1353', 'word_1355', 'word_1382', 'word_1390', 'word_1393']"
75674,Reinforcement_Learning,"['word_4', 'word_100', 'word_136', 'word_174', 'word_321', 'word_337', 'word_340', 'word_620', 'word_626', 'word_811', 'word_851', 'word_912', 'word_1004', 'word_1154', 'word_1178', 'word_1255', 'word_1275', 'word_1329', 'word_1353', 'word_1384', 'word_1388']"
289088,Neural_Networks,"['word_11', 'word_27', 'word_56', 'word_58', 'word_119', 'word_133', 'word_134', 'word_275', 'word_289', 'word_350', 'word_541', 'word_730', 'word_748', 'word_922', 'word_968', 'word_1053', 'word_1178', 'word_1190', 'word_1199', 'word_1329', 'word_1390']"
1152244,Case_Based,"['word_8', 'word_42', 'word_98', 'word_317', 'word_642', 'word_837', 'word_915', 'word_936', 'word_1172', 'word_1178', 'word_1182', 'word_1210', 'word_1268', 'word_1306', 'word_1329']"
13917,Reinforcement_Learning,"['word_20', 'word_174', 'word_188', 'word_552', 'word_698', 'word_719', 'word_750', 'word_775', 'word_778', 'word_912', 'word_938', 'word_979', 'word_982', 'word_1150', 'word_1171', 'word_1178', 'word_1263', 'word_1275', 'word_1331', 'word_1353', 'word_1384']"
75695,Neural_Networks,"['word_40', 'word_100', 'word_149', 'word_177', 'word_213', 'word_239', 'word_432', 'word_508', 'word_541', 'word_669', 'word_756', 'word_761', 'word_817', 'word_873', 'word_913', 'word_916', 'word_997', 'word_1070', 'word_1092', 'word_1264', 'word_1348', 'word_1382', 'word_1389']"
34257,Neural_Networks,"['word_20', 'word_86', 'word_90', 'word_169', 'word_293', 'word_386', 'word_399', 'word_600', 'word_692', 'word_769', 'word_786', 'word_912', 'word_989', 'word_1006', 'word_1072', 'word_1076', 'word_1178', 'word_1209', 'word_1210', 'word_1275', 'word_1393', 'word_1430']"
1117348,Neural_Networks,"['word_94', 'word_101', 'word_126', 'word_136', 'word_204', 'word_285', 'word_649', 'word_724', 'word_725', 'word_805', 'word_1083', 'word_1090', 'word_1178', 'word_1210', 'word_1300', 'word_1309', 'word_1346', 'word_1382', 'word_1423', 'word_1424']"
574710,Genetic_Algorithms,"['word_20', 'word_203', 'word_496', 'word_508', 'word_549', 'word_620', 'word_626', 'word_701', 'word_764', 'word_778', 'word_861', 'word_989', 'word_1076', 'word_1117', 'word_1144', 'word_1178', 'word_1208', 'word_1258', 'word_1264', 'word_1267', 'word_1382', 'word_1385', 'word_1393', 'word_1398']"
34263,Neural_Networks,"['word_20', 'word_122', 'word_131', 'word_151', 'word_154', 'word_214', 'word_293', 'word_384', 'word_465', 'word_696', 'word_702', 'word_775', 'word_906', 'word_974', 'word_1062', 'word_1097', 'word_1103', 'word_1119', 'word_1163', 'word_1178', 'word_1199', 'word_1264', 'word_1364']"
1128204,Genetic_Algorithms,"['word_23', 'word_42', 'word_186', 'word_204', 'word_251', 'word_418', 'word_496', 'word_508', 'word_522', 'word_744', 'word_860', 'word_885', 'word_888', 'word_938', 'word_1104', 'word_1156', 'word_1314', 'word_1340', 'word_1356', 'word_1390', 'word_1393']"
34266,Neural_Networks,"['word_20', 'word_86', 'word_131', 'word_189', 'word_386', 'word_692', 'word_775', 'word_912', 'word_1076', 'word_1119', 'word_1178', 'word_1210', 'word_1264', 'word_1325', 'word_1393', 'word_1432']"
1128208,Genetic_Algorithms,"['word_42', 'word_100', 'word_282', 'word_291', 'word_293', 'word_311', 'word_496', 'word_508', 'word_511', 'word_541', 'word_560', 'word_654', 'word_693', 'word_794', 'word_912', 'word_982', 'word_1076', 'word_1156', 'word_1208', 'word_1210', 'word_1231', 'word_1232', 'word_1292', 'word_1353', 'word_1390']"
1116629,Neural_Networks,"['word_20', 'word_26', 'word_54', 'word_118', 'word_126', 'word_137', 'word_262', 'word_379', 'word_426', 'word_775', 'word_895', 'word_912', 'word_1097', 'word_1126', 'word_1178', 'word_1204', 'word_1285', 'word_1321', 'word_1329', 'word_1333', 'word_1340', 'word_1382', 'word_1394']"
110162,Case_Based,"['word_19', 'word_119', 'word_136', 'word_207', 'word_235', 'word_415', 'word_538', 'word_751', 'word_759', 'word_896', 'word_912', 'word_938', 'word_1047', 'word_1076', 'word_1127', 'word_1144', 'word_1208', 'word_1291', 'word_1354', 'word_1394', 'word_1432']"
110163,Case_Based,"['word_5', 'word_222', 'word_592', 'word_611', 'word_751', 'word_782', 'word_813', 'word_855', 'word_895', 'word_1061', 'word_1072', 'word_1098', 'word_1124', 'word_1206', 'word_1264', 'word_1356', 'word_1387', 'word_1388', 'word_1398']"
110164,Case_Based,"['word_5', 'word_192', 'word_235', 'word_418', 'word_514', 'word_526', 'word_567', 'word_611', 'word_729', 'word_751', 'word_759', 'word_807', 'word_855', 'word_912', 'word_936', 'word_993', 'word_1047', 'word_1178', 'word_1206', 'word_1237', 'word_1309', 'word_1333', 'word_1398']"
628751,Neural_Networks,"['word_20', 'word_205', 'word_989', 'word_1275']"
708945,Neural_Networks,"['word_84', 'word_129', 'word_204', 'word_239', 'word_275', 'word_449', 'word_508', 'word_541', 'word_593', 'word_676', 'word_730', 'word_764', 'word_786', 'word_873', 'word_1142', 'word_1147', 'word_1173', 'word_1207', 'word_1329']"
1123926,Theory,"['word_4', 'word_25', 'word_127', 'word_234', 'word_339', 'word_764', 'word_883', 'word_1073', 'word_1076', 'word_1107', 'word_1119', 'word_1132', 'word_1172', 'word_1178', 'word_1264', 'word_1267']"
1152277,Neural_Networks,"['word_37', 'word_106', 'word_204', 'word_239', 'word_275', 'word_331', 'word_374', 'word_448', 'word_482', 'word_537', 'word_718', 'word_730', 'word_924', 'word_945', 'word_1059', 'word_1133', 'word_1178', 'word_1207', 'word_1229', 'word_1282', 'word_1329']"
77826,Case_Based,"['word_5', 'word_41', 'word_191', 'word_235', 'word_461', 'word_567', 'word_606', 'word_607', 'word_625', 'word_759', 'word_1026', 'word_1181', 'word_1204', 'word_1206', 'word_1208', 'word_1264', 'word_1297', 'word_1302', 'word_1382']"
77829,Case_Based,"['word_83', 'word_390', 'word_469', 'word_470', 'word_472', 'word_606', 'word_625', 'word_647', 'word_764', 'word_875', 'word_1145', 'word_1178', 'word_1267', 'word_1293', 'word_1331', 'word_1351', 'word_1352', 'word_1360', 'word_1388']"
8617,Neural_Networks,"['word_20', 'word_53', 'word_58', 'word_81', 'word_133', 'word_134', 'word_234', 'word_336', 'word_417', 'word_448', 'word_755', 'word_756', 'word_761', 'word_775', 'word_795', 'word_814', 'word_815', 'word_958', 'word_1077', 'word_1206', 'word_1264', 'word_1329', 'word_1360', 'word_1427', 'word_1433']"
242663,Probabilistic_Methods,"['word_17', 'word_126', 'word_136', 'word_239', 'word_288', 'word_417', 'word_487', 'word_508', 'word_541', 'word_809', 'word_925', 'word_968', 'word_1094', 'word_1145', 'word_1206', 'word_1210', 'word_1321', 'word_1385']"
8619,Neural_Networks,"['word_20', 'word_370', 'word_384', 'word_394', 'word_760', 'word_775', 'word_1349']"
628764,Neural_Networks,"['word_20', 'word_133', 'word_337', 'word_349', 'word_382', 'word_538', 'word_611', 'word_694', 'word_750', 'word_775', 'word_858', 'word_932', 'word_979', 'word_1048', 'word_1139', 'word_1353', 'word_1382']"
628766,Neural_Networks,"['word_20', 'word_133', 'word_169', 'word_262', 'word_382', 'word_457', 'word_481', 'word_559', 'word_730', 'word_761', 'word_964', 'word_970', 'word_1074', 'word_1132', 'word_1141', 'word_1264', 'word_1353']"
1125393,Case_Based,"['word_49', 'word_53', 'word_68', 'word_404', 'word_594', 'word_640', 'word_677', 'word_764', 'word_778', 'word_943', 'word_995', 'word_1000', 'word_1072', 'word_1115', 'word_1178', 'word_1210', 'word_1263', 'word_1264', 'word_1291', 'word_1309', 'word_1353', 'word_1354', 'word_1391', 'word_1419']"
66986,Neural_Networks,"['word_20', 'word_204', 'word_214', 'word_275', 'word_285', 'word_293', 'word_390', 'word_537', 'word_538', 'word_757', 'word_775', 'word_781', 'word_866', 'word_988', 'word_998', 'word_1178', 'word_1188', 'word_1264', 'word_1273', 'word_1279', 'word_1300', 'word_1379', 'word_1381']"
646913,Genetic_Algorithms,"['word_97', 'word_98', 'word_119', 'word_141', 'word_188', 'word_284', 'word_299', 'word_309', 'word_491', 'word_508', 'word_524', 'word_583', 'word_912', 'word_979', 'word_1061', 'word_1175', 'word_1178', 'word_1199', 'word_1281', 'word_1356']"
578309,Neural_Networks,"['word_62', 'word_132', 'word_136', 'word_275', 'word_399', 'word_508', 'word_541', 'word_725', 'word_775', 'word_784', 'word_1055', 'word_1074', 'word_1210', 'word_1264', 'word_1293', 'word_1366', 'word_1427']"
18251,Case_Based,"['word_82', 'word_90', 'word_135', 'word_192', 'word_351', 'word_415', 'word_616', 'word_629', 'word_675', 'word_751', 'word_852', 'word_958', 'word_1034', 'word_1072', 'word_1132', 'word_1176', 'word_1178', 'word_1188', 'word_1263', 'word_1264', 'word_1331', 'word_1398', 'word_1424']"
1152290,Theory,"['word_234', 'word_542', 'word_589', 'word_711', 'word_815', 'word_852', 'word_860', 'word_913', 'word_936', 'word_1072', 'word_1139', 'word_1175', 'word_1178', 'word_1210', 'word_1264', 'word_1272', 'word_1306', 'word_1335', 'word_1381', 'word_1382']"
954315,Rule_Learning,"['word_51', 'word_90', 'word_341', 'word_362', 'word_506', 'word_703', 'word_726', 'word_815', 'word_1000', 'word_1076', 'word_1150', 'word_1178', 'word_1231', 'word_1253', 'word_1262', 'word_1263', 'word_1313', 'word_1336', 'word_1417']"
578337,Neural_Networks,"['word_73', 'word_448', 'word_1028', 'word_1053', 'word_1264']"
907845,Neural_Networks,"['word_14', 'word_20', 'word_27', 'word_84', 'word_137', 'word_188', 'word_248', 'word_412', 'word_452', 'word_462', 'word_481', 'word_667', 'word_756', 'word_761', 'word_775', 'word_814', 'word_954', 'word_979', 'word_1171', 'word_1178', 'word_1216', 'word_1263', 'word_1309', 'word_1332', 'word_1385']"
1127530,Probabilistic_Methods,"['word_45', 'word_59', 'word_103', 'word_104', 'word_475', 'word_495', 'word_589', 'word_648', 'word_662', 'word_972', 'word_1059', 'word_1139', 'word_1178', 'word_1199', 'word_1209', 'word_1210', 'word_1255', 'word_1270', 'word_1353', 'word_1382']"
1128267,Reinforcement_Learning,"['word_62', 'word_100', 'word_133', 'word_337', 'word_360', 'word_535', 'word_582', 'word_611', 'word_649', 'word_726', 'word_731', 'word_802', 'word_822', 'word_1026', 'word_1160', 'word_1205', 'word_1256', 'word_1264', 'word_1305', 'word_1356']"
